"","G0","G1","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G2","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G3","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G4","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G5","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G7","G71","G72","G73","G74","G75","G76","G77","G78","G79","G8","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G9"
"PWY-7287",0,0,1.44015682927496e-06,0,0,0.0067499393506525,0,0,0,0,0,0.0188454169506549,0,0,0,0,0,0.00708452817719728,0,0,0,0,0,0,0,4.99035298807907,0,0.259680497035467,0.297041815215333,0.0708152025791905,0.290609228933577,0,0,0,0,0,0,0,0.00299694377318737,0,0.176629153691022,0,0,0.0730788945874389,0.289362014114594,0.314351438676219,0,0,0.161313976366025,0,0,0,0.132032260752412,0,0.205097730998808,0,0,0,0,0,0,0,0,0,0,0.0188455015771605,0,0.0391630937170991,0.439113196705743,0,0,1.444713063695,0.0378128078313519,0,0,44.3203167804675,0,2.70889630658665,0.809944815458076,0,0.452659542799794,23.6590198707919,0,0,0.567107293360078,0,0,3.41054088987732e-07
"PWY-7295",46.6919988964359,0,0,30.3316274778058,18.3386770289169,0,0,14.3659515991832,0,17.253219123874,0,15.0248670315875,54.2333804195405,14.7581951575844,9.66137741902308,0,167.254306950455,2.50801258923916,9.09120994821336,19.7741268925732,123.451618294902,0,121.952635087561,0,0,3512.50649014253,168.926219377215,985.990908606796,0,702.072598565379,126.249167674945,0,0,49.3831452344877,0,148.369191949118,65.7676562555233,77.5530948379348,0,0,327.367535758532,96.3339396357185,0.022913820763287,28.8548308256508,842.696298245198,109.571891489258,695.737777883146,0,75.5464862160557,0,120.500188955065,24.4163453151168,2131.15185272369,0,255.968947911699,28.493242304824,0,32.2921711641911,97.1727213326747,138.644894602774,17.6515856830938,0,164.560010730053,0,320.923585701925,109.39087532687,44.4690107643432,105.825851701046,1445.28605256005,166.237423029023,214.872080507793,2415.49512406471,457.014048956886,23.1969552114596,9.71550594424137,459.092887032055,10.1132859961719,1003.20730987631,1003.13814989736,90.8156487648996,83.5498064643573,276.201917182624,96.5238954836507,0.521716319347213,262.81047798008,2.64560296207876,173.861126514796,0
"PWY-7315",43.4608714330404,28.5971964670076,0.00104678626452883,59.1484087080458,0.00317872682060753,6.60940251098673,2.37715463904855,0.263005662745051,1.49329780947144,15.5386121577374,0,85.1594539288626,96.7473761849968,63.4277618608699,48.0032903123698,21.4117544532562,862.330039280479,60.198328517504,83.4430653657988,171.795224349691,1.17097774221112,0,146.390546259649,0,1.78793020683815,7366.19607798335,2838.51843660461,1729.30604867135,63.2714471848295,1924.59310923105,1107.34985363564,1469.25772183221,192.912921175795,503.847098487395,10.6679943435829,878.153794756702,826.895013807231,966.475704749577,57819.5852384271,137.38923726588,8453.77087593483,435.847659682725,0,3238.25591281095,1954.8598626646,94.8207801104152,1033.78326484653,357.372863176176,1518.32225391745,352.845476693753,114.755910970592,1058.08480896158,1838.65283470818,223.919602871049,859.191314589377,1338.3514861528,202.622172863008,637.455084439212,144.637358669682,1526.63503758181,426.80957294225,284.645468095018,197.774226521732,441.395916391896,557.536035288987,154.60363062213,67.919370421703,8037.25440324315,1721.69900870808,5917.28908186755,5965.43085739814,6829.95469957579,17866.3120167764,51239.1488121238,76.9714057013699,5535.380989649,35.8942802369136,13367.3977811942,9436.99293393573,8595.55021511879,2177.42738389486,70150.0100780991,3477.84659604722,66.9458000229223,262.058801895619,52314.2451154615,1074.40806985232,9.42678796982031e-06
"PWY-7316",0,0,0.007666798759692,0,0,2.22723490334768,0,0,0,0,0,2.28941681135928,0,3.25351781581619,1.57546886701575,0,0,0.862473951853125,0.613293934060963,0,0,0,0,0,0,707.990891091439,0,45.0035252045697,35.6768366797922,89.4559638144596,35.085735694573,0,0,0,0,0,0,0,0.975998257093121,0,20.6488645332973,90.7903655990226,0,8.89329417566319,33.8974460890963,49.00387134511,0,0,18.6533307527313,0,0,0,34.2172466837652,0,24.8488926952886,0,0,0,37.1094557408002,0,0,0,0,0,0,2.29152994601351,0,4.46275801449842,94.13784110492,0,0,191.729252568234,4.59281615299562,0,0,50.8043991649622,0.00798422605132372,85.052310317415,131.445772304079,24.5583420978654,79.447271211723,21.7347460797132,21.1493843299978,0,79.0792439998861,0,0,0.00181563097165485
"PWY-7323",282.780178579667,29725.8805178823,18566.9954669403,171.244698629877,3921.72740179676,228.172905681819,156.43861536293,63.1464324507601,1.58530794780359,224.348043609875,3.01079613027993,302.201357631181,3887.092380803,2264.61283769339,4362.27233537611,17324.4745617506,7658.93181124085,20719.8986989763,215.062838033564,445.094413397724,445.795115550985,38.8723514768057,1113.95255755356,43.9713195815469,17.2253884295719,40877.3653444079,11286.3240624545,7952.01371340765,1388.39291736094,14580.1741496966,4655.4213422051,4254.566600088,473.222471682282,1139.94265543491,220.183817618432,4678.77456882968,3147.6233725542,4940.65745297264,72007.434752071,86772.4928922318,13582.5905500132,3363.20735990588,17.505416577796,12116.3170096489,11723.4293223069,3054.46667884127,5953.76577152106,729.802483574926,28306.1837266574,4075.4173364149,885.641458763545,5194.30381014514,13297.5779622744,249.131264759593,2266.63931633715,4981.78945840399,514.324016920279,1465.27540573483,1944.20570745073,6542.26690251943,541.326869872775,1515.87768251255,535.827525299892,1430.96893836083,1006.60712101079,936.987060273957,1189.14201534089,53972.2393335622,17849.6063124438,105055.73431362,106247.61895545,174589.042719995,230079.637445491,55162.2505537017,159.949237602485,40531.8471635588,9700.97908090473,146002.505074914,178032.16959693,25916.956293543,10098.2579239973,79475.129404916,13071.2563307459,1468.46944930532,3026.02890473589,56558.6298869121,2101.81735757709,76.8544392940416
"PWY-7328",120.475979943166,496.096450937731,1178.65021598927,190.850136812645,542.40594332426,137.329176649874,190.019489498583,89.2052247681153,1.9939631840288,221.695738321018,1.76811969453822,198.368796222503,1167.33287062675,1583.2684969663,1650.64779133606,1059.30841428436,2920.43104431341,651.880555969125,235.154558985377,453.945308916922,151.29288028325,0,922.453773031785,53.8611105165626,18.8896581677704,29562.0518260041,2413.10082581677,3986.69222785221,851.780560493423,11381.381775536,3952.65568724464,1692.77792520393,293.034015421602,772.645286438682,157.406106745883,1315.61083116976,1534.56464561203,4625.79316774871,34225.5654079595,17882.6869593358,8480.02876810914,1981.81187779343,154.896012441892,1019.96978930344,5375.32865921086,1878.99856405377,4630.26237545704,631.59585014768,8755.37763598399,681.272072747365,321.853041849082,1828.73122159228,10211.0441453806,106.273622063369,1700.86400876972,1594.06697296851,335.940614453308,945.10616869695,1023.26383197178,1764.09837007188,464.819463322418,1149.00261913981,415.245252684266,1185.37260482591,800.029236116491,457.513197616725,692.274816940655,34560.8612294207,13813.5741016177,72717.9317782036,74988.1957717639,103328.9483361,174083.11935395,9285.26005167393,147.462750047155,34485.1869250641,993.635963781952,109017.280200444,109362.590650139,14397.0352609687,7165.12301211135,15800.3681328078,6205.71141126563,1663.40889595948,2681.67805030003,5242.95456328618,1624.68654967588,82.557067890165
"PWY-7332",11.8579761396502,2.28071898847027,0,184.99030603866,48.7396670041468,144.551653723382,0,27.3437891085599,0,100.388137091353,0,113.468641915609,419.202681189503,382.672585380787,138.552996641379,0,338.636345798587,3.948e-13,164.723511582086,413.317534642993,119.988980375732,0,665.248063291327,0,0,7840.42470306704,162.930556312837,792.32593097538,148.59574448839,4556.24606627168,917.376463725375,8.89134485731413,114.931023368374,0,21.9382519632508,9.1791761263147,447.02738051016,137.279009491944,11196.359416166,0,176.423975468435,720.753960353251,0,108.288642727988,885.90042152153,807.683477442816,1961.4934868991,0,675.464100859114,0,1.036e-13,154.210068490909,3794.80153672689,51.0033827469386,13.04662601061,26.0941069348985,0,24.9923860310044,452.754071833925,633.146077525098,75.3163917951381,602.707943704203,0.0238483749194353,803.970081126172,237.546350230292,88.0693122315488,421.012920360908,2857.64790647571,3879.00852419015,22282.194968206,23990.7696817586,28138.5697701944,62151.8899579791,491.963690974246,141.014623346223,13407.2262561744,81.8842571279902,35832.6643668995,34888.5877002691,4098.42085501442,2650.18004600024,1644.41962324318,1091.03549880682,477.143348104739,347.593701729761,4.24818736316459,295.081500387477,0
"PWY-7347",1.5714628924776,52.4515795522124,0.0332976585737718,3.95449590207472,58.1965184713209,3.20037355115217,0,1.63945746862856,0,71.8228296984713,0,0.0629769884088047,0.20599791305601,61.1344593799093,0.0671594729512671,1.38787869886966,3.04111726578397,2.66468138596583,0.1394366684001,0.220568202806807,15.2362324937181,0,9.04251296472327,0,0,2030.55502581862,1.79499574541649,422.276591960318,12.7727188197382,636.360848327436,48.1716591158906,0,0,0,0.349493315260869,41.2428741329821,113.847004250259,51.7512241008206,1.17714085886537e-05,0,72.8371746877068,207.601423727268,0,1.06398691922941,145.742234440292,75.8522078373023,1099.32985229063,0,51.0627090708058,0,4.95226615794396,0.390178808286766,1566.64733872662,1.3399700024915,85.5451564915947,0.180226499116919,0,0.0234321099052535,521.771018250875,96.445871299644,24.845754067876,553.653608032466,0.0304010852115678,0,0,3.66234088301414e-06,135.150310856788,239.422675018314,2042.93132674792,14.6799258904165,0.0253116611478351,2369.6744364629,5.08430562050592,0.0927946638853758,0,59.0338683985646,2.39382149105508,1137.20133074083,565.877269045542,206.790042360862,547.377244926324,93.9012462978729,368.44748885256,0.00631015615258732,87.3917987684903,0,2.42769884630839,0.00765386687471845
"PWY-7352",0,0,2.05725715478561e-05,0,0,8.96888182247308e-09,0,0,0,0,0,0.0159067970866852,0,0,0,0,0,0.005979777423328,0,0,0,0,0,0,0,7.35380565782179,0,0.191028850198433,0.250738253336787,6.69067589904678e-08,0.236805077370116,0,0,0,0,0,0,0,7.4937072232279e-09,0,0.143279001906735,0,0,0.400959373372007,0.234831456250101,0.261420961170531,0,0,0.8452896013184,0,0,0,0.586366969650828,0,0.173141867488677,0,0,0,0,0,0,0,0,0,0,0.0159067970866852,0,1.79398959940991e-08,0.845699539321705,0,0,6.22771864514671,0.0318430512050125,0,0,1.06127500697538,0,2.2135544010536,0.642409774089078,0,1.64117536293914,0.00681417688089399,0,0,0.51008915138795,0,0,4.87172755172405e-06
"PWY-7354",0,0,0.0698342426767116,0,0,5.23955414160348e-05,0,0,0,0,0,0.0440941235259965,0,0.00141232824936278,0.000687032985048498,0,0,0.0165761242144024,0,0,0,0,0,0,0,178.027184704311,0,0.533878626315114,0.69505513896889,401.81882326469,0.656906453573362,0,0,0,0,0,0,0,4.37480819023653e-05,0,0.397173734871198,1245.04960489022,0,67.9378773829743,0.6509599124986,0.758978175595026,0,0,13373.610037316,2214.23673296003,461.180800413412,51.2451141935951,3.15363187361816,0,0.480037661164323,0,0,0,0,0,0,0,0,0,0,0.0440941235259965,0,52.7274138409152,4.63240519422064,18.0203813717657,0,181.882176127346,0.0882699028363004,0,0,8.94522098951572,0,39.5531273593728,1.86574316866739,0,114.292976712531,3.41836271764159,0,0,0.929078179090311,0,0,0.0128959792886465
"PWY-7371",0,3.91007671098398,24.9367328772005,22,20,13.393662974464,0,0,0,12.7841731223745,0,17.9455169044333,0,5.41265759508098,27.0522039953434,0,0,0.624395875168981,19.5067158634124,113.387548295207,13.8530839185597,0,145.311207271066,0,0,2917.08199896963,198.997459996055,637.376405333414,157.919294106272,1897.68385917425,388.857528580851,129.51330518662,0,0,20.9969162799093,221.734129791952,340.622291521233,84.0077189739661,2.22517137201639,0,372.049267787966,1714.97446204452,0,212.777926284853,586.027044349496,163.827275862567,830.081142088548,0,16438.5850972709,2824.21812056806,557.179049100571,345.065362591334,2348.48024346527,2.65152604019408,171.12227622946,57.3225192840651,0,190.242046878723,0,100.56011507175,166.566030382019,0,72.9009944445749,233.745259817332,109.986799906759,119.956947363205,145.726700382238,360.164098057154,1479.96382593826,313.30558261958,0,3209.97328162426,652.780104895599,0,0,139.161500278621,49.2220958254442,1261.78151168815,703.735959266076,103.677997010731,393.993868153962,109.209493780078,322.578866525621,5.32556439287269,474.395276439014,0,48.6406524970376,5.09295523061221
"PWY-7373",0,0,0,0,0,0,0,0,0,0,0,0,0,4.61743161517e-05,2.2461818977e-05,0,0,0,0,0,0,0,0,0,0,158.156274170864,0,0,3.81538877498633,0,11.0944691155416,2.76153198695636,0,0,0,1.07546257764916,2.09244262283488,0,0,0,0,0,0,0,0,0,0,0,1.27982715064012,0,0,0,0,0,0,4.26589572783991,0,7.2936945394214,0,0,2.18319837087893,0,0,122.598489968879,1.54087727582803,0,11.2665062167782,0.261829879431681,99.5114467240633,24.4056754640194,0,27.3697785696593,194.830192765098,0,0,1.05795724798048,0,118.118905304047,0,0,162.861772364333,3.30448736772519,0,0,31.9515115474806,0,0,0
"PWY-7374",0,3.91004602622919,25.5020520655527,22.0010434350424,20,13.301800430404,0,0,0,12.4416689172343,0,20.2764201749806,0,7.85677137392018,27.9267695364302,0,0,0.700859329424149,21.0041801096822,112.601232870706,13.4637037660542,0,148.449434657554,0,0,2840.362212982,169.099884761117,577.964703845167,137.154729415331,1788.27201171603,376.366757251601,127.889893429412,0,0,0.000155652762704399,195.508842748266,303.763652580871,84.00463121415,2.26512118889224,0,339.089834006598,1710.03294642027,0,196.798111913475,469.357381716049,172.947700659921,794.995495131634,0,16319.3938121438,2807.23505356971,553.64614440771,344.61433499229,2113.25667089989,2.21269062546951,170.745676273207,57.0340071744765,0,189.74826762058,0,98.032559187727,151.137265296204,0,72.900849993426,210.407188853791,109.884731392015,120.174409011823,142.605641378263,357.9877144171,1458.77361846878,305.646120758079,0,3174.39169833337,619.807828392922,0,0,146.988912921282,47.4479555802724,1250.02198505075,702.380055305221,105.804391587543,392.962412518209,114.010172756135,293.54350132339,5.17490632487464,396.622515349579,0,45.2720350936197,5.22617894093525
"PWY-7376",189.807587106901,23915.9904790576,14781.2331349649,135.97466993921,3102.62352262257,52.6068420013235,90.0009328437372,57.3697474452572,0,172.714251945449,0,205.898476297366,2851.86746595702,1474.91167115785,2987.60057290537,13820.7092061294,5685.07359193404,16670.9817438484,148.983658504018,263.106040943535,154.292730351436,29.4901674963705,664.112231364866,27.9911749584071,7.88649269426514,25769.437492328,5466.96993179598,3697.04845526908,699.107020111197,9988.86203687398,1535.72496735852,2177.73871983762,107.57524942358,759.187533450562,85.5635014864315,2227.11732506343,1725.86210626138,1946.20447865124,12841.5375556851,82743.9245656092,3949.35676907085,2600.11817264376,43.8193524559789,6426.24845052314,5667.99718297604,2065.5956310996,3676.60827576183,663.98079491899,10244.4787293168,1503.26908324337,382.331058940046,2233.0202941841,8025.53113605976,27.0804248928907,1090.7790465446,2553.34827119647,359.388791036915,385.637142886257,1218.73543589247,2770.48899565787,318.151589767706,1214.58517210674,309.736033310258,598.677174297777,486.650957039083,433.60557245135,506.554588082029,36073.1805973194,11056.6814749679,85391.2596409012,83595.565435959,142079.392946108,170096.15761968,1527.45959671125,106.898199479704,28801.0427431057,7684.02918191478,113068.53743165,140946.738892446,14489.1502295163,7148.33421480912,4473.23819549065,5799.12474408963,831.587315093475,1417.07328352539,202.709477050145,962.485485781753,47.3089906893018
"PWY-7377",1.08406526102618,18.5129968496279,26.1449505071184,33.2511997587264,46.8307026064324,0,0,2.17823303885148,0,14.4753241363504,0.0433874213219027,5.65850550421277,3.7048157999902e-09,209.845380416668,294.498578612409,68.8309760614021,97.7851903603688,0.741607651947026,36.165754786045,356.996752798586,63.3825806944577,0,440.174127535371,6.23816198396439,0.860245397686815,6430.59731193303,0,169.485030492148,0,114.121204960943,768.325241106724,0,0,0,12.5329512282575,0,22.2581233882986,0.268638923279157,0,0,0,227.528631651709,0,52.8730351407358,0.567718254886926,667.9295189173,68.6147148804719,0,0,18.5792337007583,0.204289216250789,0,1609.72704546602,8.77976698216536,0,0,0,0,0,43.9741620092298,0,0,0,256.393849250014,1.76524340638545,52.6572405612713,298.608632956336,98.1427303938793,1042.97388751283,89.815100635345,2.03540213070908,3612.39371995586,120.001875049648,1867.45686273049,0,1909.83296932893,45.525372782096,902.304729612715,1558.63269886107,1544.80607597444,709.501477502322,103.005709259674,80.7730634526412,0,75.7627544654921,88.0706474259589,17.361979771215,0
