"","rab.all","rab.win.Fall","rab.win.Spring","diff.btw","diff.win","effect","overlap","we.ep","we.eBH","wi.ep","wi.eBH"
"PWY0-1298",2.83623752579921,3.09000529510578,2.68876838089259,-0.500958797287318,2.53561658658421,-0.184359524971639,0.370982145152744,0.00405002483028897,0.0133977752289677,0.0442513270621923,0.0988585635900137
"PWY0-1319",4.96678605117271,5.77648553635155,4.51466197625179,-1.09236278627958,1.8880575670985,-0.513469987444506,0.266964290658609,4.89875831046353e-06,0.000147638475184653,0.000238717114786314,0.00216630876501901
"PWY0-1338",1.18405452234806,2.18085055931677,0.682230896016821,-1.60305098493897,3.64258672881035,-0.374145755605956,0.33020973098472,0.0237782095049682,0.0536279926994869,0.00743670443418188,0.0267485484990098
"PWY0-1415",2.52157930632447,2.07046311111704,2.76066102555263,0.608805416612564,2.08887253165825,0.251126096150131,0.336010712553818,0.0285416766763273,0.0663876959153648,0.00662649481367762,0.0247175296827835
"PWY0-1479",2.66813612073202,2.42245271890733,2.8784321471882,0.575786589782547,1.79147525751911,0.225590839916177,0.34642857424479,0.0128999818344441,0.0354616587343481,0.0226737327961481,0.0593911348849158
"PWY0-1533",1.65455102919544,0.740771834061323,2.74748168096034,2.08648359677188,2.59094368667492,0.695805791917267,0.17098215249471,1.04070735151079e-05,0.000202496324372094,1.12905973768627e-07,5.11408665035165e-06
"PWY0-1586",4.40296346457313,5.11047348985338,3.62972209406626,-1.61744301621288,2.60175247260211,-0.60656342558375,0.22891566902152,1.45326091908409e-06,9.35603894817133e-05,1.21406881738739e-05,0.000220598249802343
"PWY0-162",4.3106149670626,4.50699715418807,4.23806250275841,-0.253870635804033,1.35104901730551,-0.160027783783993,0.415885766719747,0.029042516886507,0.0675437443515445,0.185663058031328,0.31052671362057
"PWY0-166",4.20662049124668,4.50622502426462,4.00524581371524,-0.475970990850996,1.30827032813261,-0.325819701769992,0.344042840885508,0.001778030262046,0.00733952773781346,0.0185906532065845,0.051352399040704
"PWY0-321",1.76968472205316,0.323413638785545,2.27752775323335,1.79277737839275,3.12368045582805,0.459466486062277,0.299866135145891,0.000730513383281605,0.00366138193862635,0.00169835531449286,0.00974644679532698
"PWY0-41",-0.527062658032238,-1.25216672067065,0.278908069790982,1.59712536194579,3.67309435097134,0.406998617473629,0.305667116694465,0.00223813188317899,0.00873914818391806,0.00310079557661053,0.0146785328895934
"PWY0-42",2.42844758687157,2.81428222474992,2.23413205722313,-0.910009008992145,2.59536534349266,-0.312836419439203,0.370535716590399,0.0292443112714163,0.0642943898639649,0.0497704951524799,0.108278508391086
"PWY0-781",3.83324686183103,3.70167860723439,3.99185927301018,0.26273817248874,1.11118946626219,0.166591185902243,0.394642858973951,0.0671882351755358,0.13089095113857,0.0732284223808359,0.147171633348276
"PWY0-845",3.26638925924113,3.60071608073154,3.1573722694729,-0.413209784645109,1.84809345626835,-0.194672674048202,0.408299867705769,0.0163757500692138,0.0430404235711181,0.117852423895856,0.217427191031685
"PWY0-862",4.41128672067243,4.60462658433053,4.04706676173286,-0.445281232177837,1.86560024208048,-0.221031576206885,0.391343152271647,0.0601511995953801,0.119748104957556,0.0999337300066344,0.190191927402516
"PWY1G-0",-1.69120528671298,-1.77620772647004,-1.08357983812313,0.373317848829103,5.20491395851703,0.0651206349906974,0.467648371801909,0.758804618918899,0.833753758101279,0.669594874467191,0.792394730514421
"PWY490-3",-0.949825860497907,-2.01576966947398,0.400494924952185,2.33427130275859,4.48325591635231,0.413881030550904,0.270089290556509,0.0207964784913197,0.0473233690823384,0.000145759465082837,0.00150781000051615
"PWY4FS-7",4.66288137165548,5.22993287691089,4.20269259071617,-1.07251938935186,1.87368042906098,-0.523259788882747,0.253571433977293,2.9246603013279e-06,0.000127976272577608,8.61380411590765e-05,0.00103586999996077
"PWY4FS-8",4.6574934770454,5.22915865271615,4.20868429739935,-1.054447291925,1.93154763857888,-0.511636605262961,0.253012053613977,2.89076243322307e-06,0.000127307623610531,8.06866352119005e-05,0.00098720957842576
"PWY5F9-12",-7.33298452851058,-7.03544756923862,-7.62214210056961,-0.556545715669071,5.25435294347106,-0.102391525331998,0.444444445377822,0.482522395019158,0.589073998654198,0.466550399087039,0.587658722214813
"PWYG-321",4.45779567395992,4.72105777427844,4.12029890626126,-0.574416844782108,2.15638766353803,-0.144838414717965,0.382864794559885,0.710992708840833,0.799792540075701,0.0878550638588769,0.171134707145554
"PYRIDNUCSAL-PWY",3.34704923417209,3.21081540543325,3.48885421704055,0.373835714922839,1.6506022460371,0.181406461610719,0.38035714496488,0.0320370332732887,0.0728063932757451,0.0671886287428814,0.137555756910745
"PYRIDNUCSYN-PWY",3.67164201576075,3.63876924692241,3.70154887115859,0.0729768882721569,1.75253303075362,0.0354778997721389,0.48035714318388,0.508145703461181,0.648881519535158,0.803001969038211,0.891680588241577
"PYRIDOXSYN-PWY",3.10554595330177,3.4217678642747,2.99907365704856,-0.664290121756362,2.17723780575533,-0.26388392958139,0.377063812969933,0.0166597347012207,0.0432817049282271,0.0497557705437626,0.108264066583475
"REDCITCYC",4.38969760060552,4.34476409567313,4.42160629213703,0.0660481823443044,1.81236973668456,0.0267736294071342,0.482820169852566,0.725279406025738,0.813529397585731,0.765128248172191,0.868053117144477
"RHAMCAT-PWY",0.587111382180566,-0.213051653157244,1.23730384439348,1.46573871197852,2.77436448711605,0.447390789265302,0.273538603567374,0.00270695810806679,0.010090157141006,0.000359375503247309,0.00289435026521434
"RIBOSYN2-PWY",4.45525316362511,4.98390972173996,4.09979899372394,-0.93420036175367,1.91544420742247,-0.465680529453703,0.288839289982555,1.85031492531906e-05,0.000337010796308565,0.000887633873738087,0.0058464358282003
"RUMP-PWY",1.77789667749716,0.689914126397005,2.4122499919333,1.15079438806348,2.92334862248556,0.281716216066959,0.33020973098472,0.114792550774764,0.194903200568761,0.00908598398851938,0.0307849636053464
"SALVADEHYPOX-PWY",4.50289637936837,4.56457593947461,4.30619690240205,-0.127944119917482,1.68432345313419,-0.0577399343536132,0.468094601156304,0.497752020349495,0.627268612431742,0.645298501182498,0.77770011027744
"SER-GLYSYN-PWY",4.7987805221466,5.32857630573554,4.5032325479066,-0.706537163032837,1.92271839799532,-0.328176688423663,0.340178574384979,0.000226064889829357,0.00151916321575039,0.0132176879639995,0.0401175309904181
"SO4ASSIM-PWY",4.26916138247303,4.09292533435389,4.31098084996739,0.309801030974143,2.05903251908443,0.130853407123793,0.437751005065248,0.463008830173799,0.610445537125175,0.344706284923645,0.503296114438844
"SUCSYN-PWY",-2.80478652213161,-3.34538822675958,-2.0687075866093,0.817767531384185,6.75173763177983,0.114606014718052,0.451339286530181,0.554523268248776,0.661943165838873,0.435906571552619,0.586414287825147
"SULFATE-CYS-PWY",4.36264150930162,4.24167735540137,4.38630866743649,0.12275312822079,1.5907631564411,0.0725063435079194,0.462739848903742,0.739502036513839,0.826452655634973,0.616566334352115,0.753283336319641
"TCA",4.52661398346463,4.45067356540862,4.57156919078141,0.0736904707409356,1.73150907426046,0.0376339686269433,0.479464286055923,0.635881496606116,0.750329334955853,0.799228689836285,0.891175805874084
"TCA-GLYOX-BYPASS",4.12267989906591,3.99938012038624,4.1669506918488,0.0187425904447291,1.96392535044094,0.00675799836695329,0.495760821132373,0.88915907190287,0.927086247874213,0.899198580565479,0.950439874197835
"TEICHOICACID-PWY",1.69713840312698,1.81847074424936,1.47100678173905,-0.677666191204712,3.35543566412971,-0.16461436575828,0.388392859093649,0.00903930206790169,0.02581577733126,0.0874181224483701,0.170385640113803
"THISYN-PWY",2.21967268547527,2.16743457075285,2.27201974003612,0.417833390428183,2.38993747239324,0.128274990952266,0.416517858569105,0.521951078817772,0.650525331901007,0.215479102925605,0.350090912238749
"THREOCAT-PWY",-4.81746070728491,-4.46077297638672,-5.83995307683664,-0.85650333269445,6.16411626405715,-0.125673944201336,0.443998216023617,0.270405512305278,0.384047970968754,0.373979303471473,0.516565399009305
"THRESYN-PWY",4.53958322995158,4.81822796911957,4.34342486736301,-0.619788087561686,1.91276909049725,-0.292949877260947,0.329017860358612,0.000210170144635303,0.00144045868356463,0.00987937125488404,0.0328138673208995
"TRNA-CHARGING-PWY",4.25665981026291,4.58665594134734,4.00146833571941,-0.487597514477084,1.24207892076134,-0.33232474213942,0.335714288772992,0.00121674590446656,0.00547565658960654,0.0122958461938271,0.0380789480780638
"TRPSYN-PWY",4.46431121431183,4.88896744000955,4.14815798691791,-0.86134983356168,1.97032955708564,-0.398802229361224,0.303571432429141,4.11155739981626e-05,0.000538683343306159,0.00239688012190553,0.0124925126188702
"TYRFUMCAT-PWY",3.11788514107478,3.1083266676077,3.1315515070197,0.0819313050717145,2.57380273315342,0.0246396007771981,0.48817492210619,0.856150328831311,0.903340360740301,0.949156184311009,0.976466006442855
"UBISYN-PWY",3.57227523076839,3.65078270827534,3.50105664410823,-0.10520342998914,1.97116553933048,-0.0481757859823148,0.478357876308028,0.430832863925359,0.580321423266137,0.804581071353849,0.895709562884102
"UDPNAGSYN-PWY",4.45626595899638,4.81694952481043,4.16320070998007,-0.688397348548464,1.90232934621761,-0.322025613275863,0.327532354877044,0.000109550182348301,0.000881724534797546,0.00640807135651952,0.0241153109242108
"VALDEG-PWY",-5.17946421655246,-4.8645446490608,-5.76551279548296,-0.28772801656257,6.53136834114136,-0.0390355638766293,0.483712628561491,0.698730767412756,0.78220253834646,0.74308561805301,0.834730833975263
"VALSYN-PWY",5.1316151953621,5.26848640902621,4.96796263766334,-0.402628158249948,1.92117092322361,-0.177202189773949,0.410714287246004,0.00459290481834685,0.0154853081031671,0.142147890930525,0.252101049111566
